id,default_code,name,description,is_storable,tracking,categ_id:id
product_template_32012144001,32012144001,Gray Antenna ID Band (pack of 10),,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_32012144002,32012144002,Yellow Antenna ID Band (pack of 10),,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_32012144003,32012144003,Green Antenna ID Band (pack of 10),,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_32012144004,32012144004,Blue Antenna ID Band (pack of 10),,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_32012144005,32012144005,Purple Antenna ID Band (pack of 10),,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_8504762j02,8504762J02,VHF Helical Antenna 155-174 MHz (14 cm),,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_8505241u04,8505241U04,896-941 MHz 1/2 Wave Whip Antenna,,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_8505241u06,8505241U06,806-941 MHz 1/4 Wave Stubby Antenna,,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_8505816k24,8505816K24,"UHF Heliflex Stubby, 403-440 MHz",,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_had9338_r,HAD9338_R,"VHF Heliflex Antenna, 136-162 MHz",,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_had9742,HAD9742,"VHF Stubby Antenna, 146-162 MHz",,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_had9743,HAD9743,"VHF Stubby Antenna, 162-174 MHz",,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_hkan4002,HKAN4002,TLK 100 VZW LTE Antenna,,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_hkan4005,HKAN4005,TLK 110 LTE Antenna (NA),,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_nad6502_r,NAD6502_R,"VHF Heliflex Antenna, 146-174 MHz",,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_nad6579,NAD6579,"VHF Whip Antenna, 148-161 MHz (Enhanced Performance, 7.5"")",,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmad4012,PMAD4012,"VHF Stubby Antenna, 136-155 MHz (Red Color Code)",,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmad4013,PMAD4013,"VHF Stubby Antenna, 155-174 MHz (Black Color Code)",,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmad4014,PMAD4014,"VHF Helical Antenna, 136-155 MHz (14cm)",,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmad4042,PMAD4042,"VHF Heliflex, 136-150.8 MHz",,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmad4116,PMAD4116,VHF HELICAL ANTENNA (144-165 MHZ),,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmad4117,PMAD4117,VHF HELICAL ANTENNA (136-155 MHZ),,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmad4118,PMAD4118,VHF HELICAL ANTENNA (152-174 MHZ),,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmad4119,PMAD4119,VHF STUBBY ANTENNA (136-148 MHZ),,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmad4120,PMAD4120,VHF STUBBY ANTENNA (146-160 MHZ),,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmad4121,PMAD4121,VHF STUBBY ANTENNA (160-174 MHZ),,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmad4147,PMAD4147,"VHF WHIP ANT ,136-174MHZ",,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmad4051_r,PMAD4051_R,"Mag One VHF Antenna, 150-174 MHz",,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmad4144,PMAD4144,VHF STUBBY ANT (136-144MHz) 5cm,,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmad4145,PMAD4145,VHF STUBBY ANT (144-156MHz) 5cm,,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmad4146,PMAD4146,VHF STUBBY ANT (156-174MHz) 5cm,,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmad4164,PMAD4164,ANTENNA MAG ONE VHF WHIP 136-155 MHZ,,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmad4165,PMAD4165,ANTENNA MAG ONE VHF WHIP 152-174 MHZ,,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmae4002,PMAE4002,"UHF Stubby Antenna, 403-433 MHz (9cm)",,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmae4003,PMAE4003,"UHF Stubby Antenna, 430-470 MHz (9cm)",,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmae4006,PMAE4006,"UHF Stubby Antenna, 465-490 MHz (9cm)",,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmae4016,PMAE4016,"UHF Whip Antenna, 403-520 MHz",,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmae4020,PMAE4020,"Mag One UHF Stubby Antenna, 450-470 MHz",,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmae4069,PMAE4069,UHF STUBBY ANTENNA (400-450 MHZ),,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmae4070,PMAE4070,UHF STUBBY ANTENNA (440-490 MHZ),,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmae4079,PMAE4079,UHF SLIM WHIP ANTENNA (400-527MHZ),,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmae4093,PMAE4093,UHF STUBBY ANT (403-425MHz) 4.5cm,,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmae4094,PMAE4094,UHF STUBBY ANT (420-445MHz) 4.5cm,,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmae4095,PMAE4095,UHF STUBBY ANT (435-470MHz) 4.5cm,,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmae4117,PMAE4117,ANTENNA MAG ONE UHF WHIP 400-470 MHZ,,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmae4118,PMAE4118,ANTENNA MAG ONE UHF STUBBY 450-470 MHZ,,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmae4119,PMAE4119,"ANTENNA, WHIP,MAG ONE X U2 WHIP ANTTENA",,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmaf4024,PMAF4024,"900MHz Whip Antenna, 902-928MHz",,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_pmaf4025,PMAF4025,"ANTENNA, STUBBY,902-928MHZ, KIT",,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_ran4031,RAN4031,"UHF Whip Antenna, 403-470 MHz",,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_ran4033,RAN4033,"UHF Stubby Antenna, 450-470 MHz",,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_ran4041,RAN4041,"VHF Helical Antenna, 146-174 MHz",,TRUE,none,product_category_motorola_commercial_accessories_portable_antennas
product_template_53964,53964,"Li-ion, 1500 mAh, 3.6V Battery (component part number  NNTN6923_)",,TRUE,none,product_category_motorola_commercial_accessories_batteries
product_template_hkln4678,HKLN4678,TLK 100 Battery Door,,TRUE,none,product_category_motorola_commercial_accessories_batteries
product_template_hkln4690,HKLN4690,TLK 110 Battery Door,,TRUE,none,product_category_motorola_commercial_accessories_batteries
product_template_nntn4497_r,NNTN4497_R,"Li-ion, 2250 mAh, 7.5V Battery ",,TRUE,none,product_category_motorola_commercial_accessories_batteries
product_template_nntn4851,NNTN4851,"NiMH, 1400 mAh, 7.5V Battery (comp. with WPLN4138_R , WLN4161_R & NNTN8353)",,TRUE,none,product_category_motorola_commercial_accessories_batteries
product_template_pmnn4253,PMNN4253,BATT LIION IP54 2100T,,TRUE,none,product_category_motorola_commercial_accessories_batteries
product_template_pmhf4014,PMHF4014,Battery Door Kit,,TRUE,none,product_category_motorola_commercial_accessories_batteries
product_template_pmnn4071_r,PMNN4071_R,"Mag One NiMH, 1200 mAh Battery",,TRUE,none,product_category_motorola_commercial_accessories_batteries
product_template_pmnn4075_r,PMNN4075_R,"Mag One Li-ion, 1500 mAh Battery 
(comp. with PMPN4140 charger base and PMLN5048_R charger kit only)",,TRUE,none,product_category_motorola_commercial_accessories_batteries
product_template_pmnn4080,PMNN4080,Li-ion High Capacity 2150 mAh 7.4V Battery,,TRUE,none,product_category_motorola_commercial_accessories_batteries
product_template_pmnn4458_r,PMNN4458_R,"Li-Ion, 2050 mAh Battery",,TRUE,none,product_category_motorola_commercial_accessories_batteries
product_template_pmnn4468,PMNN4468,Li-Ion Battery 2300MAH (BT100x),,TRUE,none,product_category_motorola_commercial_accessories_batteries
product_template_pmnn4476,PMNN4476,Li-ion IP54 1750T,,TRUE,none,product_category_motorola_commercial_accessories_batteries
product_template_pmnn4847_r,PMNN4847_R,"BATTERY PACK, MAG ONE, LIION 2200T BATTERY KIT",,TRUE,none,product_category_motorola_commercial_accessories_batteries
product_template_pmnn4497_r_,PMNN4497_R ,BATT LIION 1800T ,,TRUE,none,product_category_motorola_commercial_accessories_batteries
product_template_pmnn4578,PMNN4578,"Li-ion, 2500T Battery Pack",,TRUE,none,product_category_motorola_commercial_accessories_batteries
product_template_pmnn4598,PMNN4598,BATT LIION IP55 2300T,,TRUE,none,product_category_motorola_commercial_accessories_batteries
product_template_pmnn4600,PMNN4600,BATT LIION IP55 2100T,,TRUE,none,product_category_motorola_commercial_accessories_batteries
product_template_pmln7074,PMLN7074,Battery Door Cover,,TRUE,none,product_category_motorola_commercial_accessories_batteries
product_template_rln6306,RLN6306,Alkaline Battery Shell,,TRUE,none,product_category_motorola_commercial_accessories_batteries
product_template_rln6308,RLN6308,Ultra High Capacity Li-ion Battery (component P/N 60012000001),,TRUE,none,product_category_motorola_commercial_accessories_batteries
product_template_1505596z02,1505596Z02,Case Adjustable Chest Pack,,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_4280384f89,4280384F89,"Universal RadioPAK™ Extension Belt for waist larger than 40""",,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_4280483b03,4280483B03,"2.5"" Swivel Belt Loop",,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_4280483b04,4280483B04,"3"" Swivel Belt Loop",,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_53961,53961,Swivel Belt Holster,,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_hcln4013,HCLN4013,Replacement Swivel Belt Holster,,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_hln6602,HLN6602,"Universal Chest Pack with Radio Holder, Pen Holder & Velcro Secured Pocket",,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_hln8255,HLN8255,"3"" Spring Action Belt Clip",,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_hln9701,HLN9701,Nylon Case with Belt Loop (Resale Packaging available through RPSD),,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_hln9714,HLN9714,SPRING BELT CLIP 2 1/2,,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_hln9844,HLN9844,"2"" Spring Belt Clip",,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_hln9985,HLN9985,"Waterproof Bag, includes large carrying strap",,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_ntn5243,NTN5243,Carry Case Shoulder Strap,,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_pmln4651,PMLN4651,2 INCH BELT CLIP,,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_pmln4742,PMLN4742,Mag One Hard Leather Carry Case,,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_pmln4743,PMLN4743,"Mag One 2"" Spring Belt Clip",,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_pmln5334,PMLN5334,Soft Leather Protective Case,,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_pmln5610,PMLN5610,"ACCESSORY KIT,2.5 INCH SWIVEL BELT LOOP",,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_pmln5611,PMLN5611,"ACCESSORY KIT,3.0 INCH SWIVEL BELT LOOP",,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_pmln7008,PMLN7008,2.5-INCH BELT CLIP,,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_pmln6074,PMLN6074,Nylon Wrist Straps,,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_pmln7076,PMLN7076,Flexible Hand Strap,,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_pmln7128,PMLN7128,Belt Clip (Heavy-Duty),,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_pmln7190,PMLN7190,Swivel Carry Holster,,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_pmln7932,PMLN7932,Swivel Carry Holster,,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_pmln7939,PMLN7939,Swivel Holster,,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_pmln8427,PMLN8427,"ACCESSORY KIT,NYLON 3""FIXED BELT LOOP",,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_pmln8433,PMLN8433,"ACCESSORY KIT,HARD LEATHER 3"" FIXED BELT LOOP",,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_pmln8434,PMLN8434,"ACCESSORY KIT,HARD LEATHER 2.5"" SWIVEL BELT LOOP",,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_pmln8435,PMLN8435,"ACCESSORY KIT,HARD LEATHER 3"" SWIVEL BELT LOOP",,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_pmln8439,PMLN8439,Swivel Carry Holster,,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_pmln8600,PMLN8600,BELT CLIP MAG ONE 2 INCH,,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_pmln8537,PMLN8537,TLK 25 Holster Belt Clip,,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_pmln8538,PMLN8538,TLK 25 Badge Clip,,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_rln4570,RLN4570,Breakaway Chest Pack,,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_rln4815,RLN4815,Universal RadioPAK™ & Utility Case (fanny pack),,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_rln5383,RLN5383,Leather Case with Belt Loop (for use with Non-Display models),,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_rln5384,RLN5384,"Leather Case with 2.5"" Swivel (for use with Non-Display models)",,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_rln5385,RLN5385,"Leather Case with 3"" Swivel (for use with Non-Display models)",,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_rln5716,RLN5716,T-Strap for Leather Cases,,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_rln5644,RLN5644,"2"" Spring Action Belt Clip",,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_rln6302,RLN6302,Leather Case with 3’ Swivel,,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_rln6307,RLN6307,Spring Action Belt Clip,,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_tdn9327,TDN9327,"Portable Radio Hanger - for door panels up to 2.75"" (slides over and hangs from the door panel in vehicle). Radio Belt Clip is required for use.",,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_tdn9373,TDN9373,"Portable Radio Hanger - for door panels from 2.75"" to 3.25"" (slides over and hangs from the door panel in vehicle). Radio Belt Clip is required for use.",,TRUE,none,product_category_motorola_commercial_accessories_carry_cases
product_template_25009297001,25009297001,"Power Adapter
",,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_25009298001,25009298001,"Micro-USB Charger, Switch Mode, Low Noise, 5W, US/NA",,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_53960,53960,Multi-Unit Charger,,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_53962,53962,Drop In Charging Tray,,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_53969,53969,"Rapid Charger, 1 Hour",,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_56531,56531,Multi-Unit Charger,,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_br000638a01_,BR000638A01 ,TLK 25 Wall Mount for PMPN4660,,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_ckn6968a,CKN6968A,Cigarette Light Vehicle Adapter,,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_epnn9288,EPNN9288,"90-134V, Switch Mode Power Supply",,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_nntn6844,NNTN6844,Wall Mount Bracket,,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_nntn8460,NNTN8460,Charger Insert (CP200),,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_pmkn4274,PMKN4274,"CABLE,H36 USB CHARGING CABLE (USB-A TO USB-C CABLE)",,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_pmln6588,PMLN6588,120 Volt MUC - 6 Unit Rapid Rate Charger,,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_pmln6597,PMLN6597,Multi Unit Charger,,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_pmln7089,PMLN7089,Travel Charger,,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_pmln7101,PMLN7101,MUC Charger US/NA,,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_pmln7109,PMLN7109,"Standard Single-Unit Charger, US/NA",,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_pmln8569,PMLN8569,CHGR DESKTOP MULTI ,,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_pmln8599,PMLN8599,CHGR PACK DESKTOP MAG ONE SINGLE UNIT BASE ONLY EXT PS,,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_pmpn4005,PMPN4005,AC Power Supply,,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_pmpn4171,PMPN4171,"CHGR DESKTOP SINGLE UNIT, US/NA  ",,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_pmpn4172,PMPN4172,"CHGR DESKTOP SINGLE UNIT, US/NA  ",,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_pmpn4173,PMPN4173,120V - 90 Minute Rapid Rate CEC complaint Charger with Switch Mode Power Supply,,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_pmpn4184,PMPN4184,"CHGR DESKTOP MULTI UNIT, US/NA/CA PLUG  ",,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_pmpn4465,PMPN4465,6-Pocket Multi Unit-Charger with US/NA Cord Kit,,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_pmpn4468,PMPN4468,Single-Unit Charger Tray,,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_pmpn4469,PMPN4469,"Single-Unit Charger, US/NA Kit",,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_pmpn4660,PMPN4660,Multi-Unit Desktop Charger PS US/NA,,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_ps000150a11,PS000150A11,Level 6 Micro USB Wall Charger,,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_ps000150a31,PS000150A31,USB Wall Charger        ,,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_ps000227a11,PS000227A11,"5W L6 Micro-USB, US/NA",,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_ps000228a01,PS000228A01,"3W L6 Micro-USB, US/NA",,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_rln6304,RLN6304,"2-Hour Rapid Charger Kit (includes PMPN4005, RLN6332, and RLN6349)",,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_rln6309,RLN6309,Multi Unit Charger,,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_rln6349,RLN6349,NA Adaptor,,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_hw003622a01,HW003622A01,"SPACER,MULTI-UNIT CHARGER SPACER KIT",,TRUE,none,product_category_motorola_commercial_accessories_chargers
product_template_0180300E83,0180300E83,Body Switch Push to Talk for Ear Microphone System,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_0186180z01,0186180Z01,Replacement Foam Earbuds,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_5080369E39,5080369E39,"Extra Loud Earphone, Beige (exceeds OSHA limits)",,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_5080370E91,5080370E91,"Extra Loud Earphone, Black (exceeds OSHA limits)",,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_5080370E97,5080370E97,"Replacement Rubber Eartips, Clear - Pack of 25 
(for use with RLN6232, RLN6241)",,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_5080384f72,5080384F72,"Replacement Foam Plugs-Pack of 50 (for use with RLN6230, RLN6231), Noise Reduction Rating = 24dB",,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_53866f,53866F,"Earbud with PTT, Microphone, Slim plug, PVC free ",,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_7580372E11,7580372E11,Replacement Foam Ear Cushion (for use with BDN6720),,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_bdn6720,BDN6720,"Flexible Ear Receiver, Black Earpiece without Volume Control (flexible earloop & speaker that rests external to ear Resale Packaging through Parts Dept).",,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_hkln4424,HKLN4424,CP Swivel Earpiece,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_hkln4599,HKLN4599,"HEADSET,EARPIECE W/PTT, MIC, SLIM PLUG, PVC FREE (Replacement for 56517)",,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_hkln4601,HKLN4601,"1-Wire Surveillance Kit with In-Line Mic and PTT, Slim plug, PVC free ",,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_hkln4608,HKLN4608,"Replacement Transparent Acoustic Tube and Earbud for HKLN4601A and HKLN4487F, PVC free",,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_hmn8435,HMN8435,"Earbud with Clip Microphone and PTT 
(2-wire - transmit & receive)",,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_hmn9036,HMN9036,"Earbud with Clip Microphone and PTT, Transmit & Receive (2-wire - not recommended for use with PL codes above 225 Hz) Resale Packaging is also available through RPSD)",,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_hmn9727,HMN9727,"Earpiece without Volume Control, Beige (single wire) Resale Packaging available through RPSD)",,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_hmn9754,HMN9754,"2 Piece Surveillance Kit, with Microphone and PTT Combined, Beige (2-wire - rubber eartip style) Resale Packaging available through RPSD)",,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_pmln4294,PMLN4294,Earbud with Microphone & PTT Combined,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_pmln4442,PMLN4442,Mag One Earbud with MIC/PTT/VOX Switch,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_pmln4443,PMLN4443,Mag One Ear Receiver with MIC/PTT/VOX Switch,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_pmln4444,PMLN4444,Mag One Earset Boom Microphone with PTT/VOX,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_pmln4605,PMLN4605,Clear Acoustic Tube,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_pmln4606,PMLN4606,2-Wire Surveillance Kit with Clear Acoustic Tube,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_pmln4620,PMLN4620,D-SHELL RX-ONLY EARPIECE(3.5MM),,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_pmln5001,PMLN5001,D Shell Earpiece with PTT Mic.,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_pmln6445,PMLN6445,"2-Wire Surveillance Kit (Beige) with Clear Acoustic Tube 
(Palm Garden)",,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_pmln6530,PMLN6530,"2-Wire Surveillance Kit (Black) with Clear Acoustic Tube 
(Palm Garden)",,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_pmln6531,PMLN6531,Ear Receiver with In-Line Mic/PTT/VOX Switch (Mag One),,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_pmln6532,PMLN6532,Swivel Earpiece with Microphone & PTT (Mag One),,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_pmln6533,PMLN6533,Earset with combined MIC/PTT,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_pmln6534,PMLN6534,Earbud with In-Line Mic/PTT/VOX Switch (Mag One),,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_pmln6535,PMLN6535,D-Style Earpiece with Mic/PTT,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_pmln6536,PMLN6536,"2-Wire Surveillance Kit with Quick Disconnect Acoustic Tube, Black (OTTO)",,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_pmln6537,PMLN6537,"Earset with Boom Microphone and In-Line PTT/VOX Switch 
(Mag One)",,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_pmln6538,PMLN6538,Lightweight Headset with Swivel Boom Microphone,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_pmln6541,PMLN6541,Lightweight Temple Transducer Headset,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_pmln7189,PMLN7189,"Swivel Earpiece, In-Line Mic & PTT",,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_pmln7156,PMLN7156,"Earbud w/ In-Line PTT, Mag One",,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_pmln7157,PMLN7157,"2-Wire Surveillance Kit with Translucent Tube, Black",,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_pmln7158,PMLN7158,"1-Wire Surveillance Kit with Translucent Tube, Black",,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_pmln7159,PMLN7159,"Adjustable D-Style Earpiece w/ In-Line PTT/Mic, Black",,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_pmln7396,PMLN7396,RX-ONLY ADJ D-STYLE W/STD 3.5MM JACK,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_pmln7560,PMLN7560,REC ONLY EARPIECE W/TRANSLUCENT TUBE,,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
product_template_pmln8120,PMLN8120,"RX ONLY XL CLEAR TUBE EARPIECE, 3.5MM JACK",,TRUE,none,product_category_motorola_commercial_accessories_ear_pieces
